pair,2017Q2,2017Q3
"('FATE', 'LIFE')",False,False
"('CIX', 'KRO')",False,True
"('CIX', 'NL')",False,False
"('EMO', 'CTR')",True,False
"('JCOM', 'CMCT')",False,False
"('SPNE', 'IART')",False,False
"('VMC', 'RF')",False,False
"('GLO', 'GLQ')",False,True
"('GLO', 'GLV')",False,True
"('DO', 'L')",False,False
"('BGY', 'BOE')",False,False
"('TTEN', 'ATLS')",False,False
"('GLV', 'GLQ')",False,True
"('TPX', 'SIX')",False,False
"('OKE', 'OGS')",False,False
"('ITW', 'NTRS')",False,False
"('RETA', 'APEN')",False,False
"('PIH', 'BTN')",False,False
"('ISL', 'ABE')",True,False
"('JANL', 'GLBZ')",False,True
"('ISIG', 'AIRT')",False,False
"('INIT', 'INTT')",False,False
"('TJX', 'GNC')",False,False
"('PBI', 'TDOC')",False,False
"('TDC', 'ALV')",False,False
"('PKO', 'PCM')",False,False
"('NBIX', 'BIIB')",False,False
"('BFAM', 'BURL')",False,False
"('MS', 'IBM')",False,False
"('SRCL', 'QDEL')",False,False
"('PMM', 'PMO')",True,False
"('GIM', 'EMF')",False,False
"('GIM', 'TDF')",False,False
"('GIM', 'TEI')",False,False
"('SYRS', 'LIFE')",True,False
"('MGEN', 'ZFGN')",False,False
"('OPK', 'TRXC')",False,False
"('GER', 'GMZ')",False,False
"('ICPT', 'SGEN')",False,False
"('TDF', 'TEI')",False,False
"('ACGL', 'BIVV')",False,False
"('AAP', 'PRGO')",False,True
"('ANGO', 'LNTH')",False,False
"('ENTG', 'TER')",False,False
"('FULT', 'YORW')",False,False
"('VAC', 'HT')",False,False
"('HT', 'CDOR')",False,True
"('SCD', 'CEM')",False,False
"('SCD', 'CTR')",False,False
"('SCD', 'EMO')",False,False
"('LOGM', 'CTXS')",False,False
"('HPE', 'MRK')",False,False
"('ALNY', 'IRWD')",False,False
"('SYRS', 'ALNY')",False,False
"('AAMC', 'RESI')",False,False
"('TTI', 'CCLP')",False,False
"('DS', 'NRZ')",False,False
"('MAR', 'BA')",False,False
"('SANW', 'SNES')",False,False
"('RIGL', 'NVUS')",False,False
"('MYJ', 'BLJ')",False,False
"('MYJ', 'MUJ')",False,True
"('GGG', 'FUL')",False,False
"('PFE', 'AIG')",False,False
"('COLL', 'TTPH')",False,False
"('ALNY', 'LIFE')",False,False
"('SNPS', 'TER')",False,False
"('AMRN', 'CHMA')",False,False
"('XPER', 'MRVL')",False,False
"('NL', 'VHI')",False,False
"('DRH', 'VAC')",False,False
"('LC', 'SQ')",False,False
"('TEI', 'EMF')",False,False
"('RESN', 'LII')",True,False
"('ILMN', 'VCYT')",False,False
"('BRTX', 'APDN')",False,False
"('GBT', 'MYOK')",True,False
"('INCY', 'SGEN')",False,False
"('VHI', 'KRO')",False,False
"('VMC', 'XEL')",False,False
"('HXL', 'TFX')",False,False
"('ADM', 'GCI')",False,False
"('PKG', 'TEN')",False,False
"('IMGN', 'GLYC')",False,False
"('PBF', 'NRG')",False,False
"('COLL', 'AMAG')",False,False
"('BXS', 'DEL')",False,False
"('HAWK', 'PAY')",False,DISSOLVED
"('BA', 'CAT')",False,False
"('FITB', 'MPC')",False,False
"('RYAM', 'TECD')",False,False
"('VCRA', 'FIVN')",False,False
"('NOW', 'VEEV')",False,False
"('QDEL', 'AXDX')",False,False
"('PRI', 'ZION')",False,False
"('IART', 'OMI')",False,False
"('OMC', 'CAR')",False,False
"('FCB', 'CLI')",True,False
"('FCB', 'ICE')",False,False
"('SGMS', 'FCX')",False,False
"('CPE', 'CBI')",False,False
"('DGX', 'INAP')",False,False
"('MNE', 'MUI')",False,False
"('ECL', 'RSG')",False,False
"('EFF', 'EFT')",False,True
"('WTBA', 'UFCS')",False,False
"('BANR', 'FBP')",False,False
"('FE', 'TSE')",False,False
"('TROW', 'MKC')",False,False
"('AGIO', 'BLUE')",False,False
"('ARQL', 'SELB')",False,False
"('ANTH', 'CBAY')",False,False
"('BOKF', 'OKE')",False,False
"('BFY', 'BQH')",True,False
"('BFY', 'BSE')",False,False
"('BFY', 'MNE')",True,False
"('STMP', 'PRSS')",False,False
"('SFE', 'AWK')",False,False
"('ALL', 'MMM')",False,False
"('BIVV', 'BIIB')",False,False
"('CMP', 'OMN')",False,False
"('DERM', 'FPRX')",True,False
"('INGR', 'AKS')",False,False
"('TIPRX', 'TIPWX')",True,True
"('LYV', 'LSXMA')",False,False
"('LYV', 'LSXMK')",False,False
"('RETA', 'CRVS')",False,False
"('DVA', 'KND')",True,False
"('SFE', 'VG')",False,False
"('EMN', 'CB')",False,False
"('NOW', 'PSTG')",False,False
"('ORCL', 'AKAM')",False,False
"('MRTX', 'BMRN')",False,False
"('TSE', 'ST')",True,False
"('GCP', 'MKSI')",False,False
"('HUBB', 'KAMN')",False,False
"('LSXMA', 'CHTR')",False,False
"('LSXMK', 'CHTR')",False,False
"('TYG', 'NDP')",False,False
"('TYG', 'NTG')",False,False
"('EPZM', 'TSRO')",False,DISSOLVED
"('BLJ', 'MUJ')",True,True
"('GERN', 'ILMN')",False,False
"('GNC', 'BIG')",False,False
"('SAGE', 'ALNY')",False,False
"('CHTR', 'DISCK')",False,False
"('CHTR', 'DISCA')",False,False
"('MNE', 'BQH')",True,False
"('MNE', 'BSE')",True,False
"('FSLR', 'INT')",False,False
"('CRVS', 'APEN')",True,False
"('KLXI', 'COL')",False,DISSOLVED
"('NAV', 'RIG')",False,False
"('LXRX', 'BUFF')",False,False
"('SIR', 'FVE')",False,True
"('IBM', 'PG')",False,False
"('LPI', 'AR')",False,False
"('RARE', 'SGEN')",False,False
"('SNV', 'GPC')",False,False
"('JRO', 'JSD')",False,False
"('CUBI', 'ACFC')",False,False
"('DFIN', 'DBD')",False,False
"('SO', 'GPC')",False,False
"('TA', 'FVE')",False,False
"('EXR', 'TEN')",False,False
"('CLSD', 'AERI')",False,False
"('UVV', 'OMI')",False,True
"('PGRE', 'REG')",False,False
"('LNC', 'LUV')",False,False
"('BSE', 'BQH')",True,False
